"YEAR","SAMPLE","SERIAL","CBSERIAL","HHWT","CLUSTER","STRATA","GQ","PERNUM","PERWT","NCHILD","SEX","AGE","MARST","RACE","RACED","HISPAN","HISPAND","EDUC","EDUCD","EMPSTAT","EMPSTATD","INCWAGE","VETSTAT","VETSTATD"
2023,202301,343013,2023000697316,31104.0,2023003430131,570112,1,1,31104.0,1,2,48,6,8,826,3,300,6,63,1,10,25000,1,11
2023,202301,343013,2023000697316,31104.0,2023003430131,570112,1,2,36774.0,1,1,48,4,8,826,3,300,6,63,1,10,70000,1,11
2023,202301,343013,2023000697316,31104.0,2023003430131,570112,1,3,23976.0,0,2,20,6,8,826,3,300,7,71,1,10,6000,1,11
2023,202301,343499,2023000704816,16038.0,2023003434991,110812,1,1,16038.0,0,2,35,6,1,100,0,0,7,71,1,10,50000,1,11
2023,202301,343661,2023000707771,25758.0,2023003436611,310312,1,1,25758.0,0,2,65,4,2,200,0,0,6,63,1,10,35000,1,11
2023,202301,344147,2023000716143,7290.0,2023003441471,862112,1,1,7128.0,0,1,28,6,7,700,3,300,11,114,1,10,94000,1,11
2023,202301,344147,2023000716143,7290.0,2023003441471,862112,1,2,7290.0,0,1,28,6,7,700,2,200,8,81,1,10,45000,1,11
2023,202301,344309,2023000718517,37260.0,2023003443091,950112,1,1,37260.0,2,2,41,3,2,200,0,0,10,101,1,10,100000,1,11
2023,202301,344795,2023000726885,7290.0,2023003447951,90212,1,1,7128.0,0,2,23,6,1,100,0,0,10,101,1,10,3400,1,11
2023,202301,345605,2023000739951,24300.0,2023003456051,1050412,1,8,52326.0,2,1,29,1,8,826,2,200,7,71,1,10,1600,1,11
2023,202301,345767,2023000742812,57672.0,2023003457671,570512,1,1,57510.0,2,2,48,1,2,200,0,0,8,81,1,10,60000,1,11
2023,202301,345767,2023000742812,57672.0,2023003457671,570512,1,2,37908.0,2,1,52,1,2,200,0,0,11,115,1,10,100000,1,11
2023,202301,346415,2023000752873,14256.0,2023003464151,1170312,1,1,14418.0,0,2,20,6,1,100,0,0,7,71,1,10,15000,1,11
2023,202301,346415,2023000752873,14256.0,2023003464151,1170312,1,2,15228.0,0,2,21,6,1,100,0,0,7,71,1,10,14400,1,11
2023,202301,346577,2023000755464,10206.0,2023003465771,990312,1,1,10044.0,2,2,38,4,2,200,0,0,6,63,1,10,20000,1,11
2023,202301,346739,2023000758286,10368.0,2023003467391,1110312,1,1,10368.0,3,2,30,1,1,100,0,0,6,61,1,10,33800,1,11
2023,202301,346901,2023000760792,13446.0,2023003469011,950712,1,1,13446.0,2,2,44,6,2,200,0,0,6,64,1,10,9000,1,11
2023,202301,347711,2023000774022,14580.0,2023003477111,330212,1,1,14580.0,0,1,35,6,1,100,0,0,7,71,1,10,25000,1,11
2023,202301,347711,2023000774022,14580.0,2023003477111,330212,1,2,12312.0,0,1,40,4,1,100,0,0,6,63,1,10,34000,2,20
2023,202301,347873,2023000776684,9558.0,2023003478731,310712,1,1,9558.0,0,2,40,6,1,100,0,0,6,63,1,10,38000,1,11
2023,202301,347873,2023000776684,9558.0,2023003478731,310712,1,3,8262.0,0,1,32,1,1,100,0,0,6,63,1,10,24000,1,11
2023,202301,347873,2023000776684,9558.0,2023003478731,310712,1,4,6642.0,0,2,26,1,1,100,0,0,6,63,1,10,24000,1,11
2023,202301,348035,2023000779437,16362.0,2023003480351,1170212,1,1,16362.0,0,2,22,6,1,100,0,0,8,81,1,10,56000,1,11
2023,202301,348197,2023000781768,30942.0,2023003481971,90212,1,1,30942.0,0,2,58,1,1,100,0,0,8,81,1,10,17000,1,11
2023,202301,348521,2023000786894,56862.0,2023003485211,861112,1,1,56862.0,0,2,30,6,7,700,4,423,8,81,1,10,30000,1,11
2023,202301,348521,2023000786894,56862.0,2023003485211,861112,1,2,54918.0,0,1,32,2,8,826,4,427,6,63,1,10,70000,1,11
2023,202301,348845,2023000792434,12798.0,2023003488451,862212,1,1,12798.0,2,2,38,1,1,100,3,300,11,115,1,10,100000,1,11
2023,202301,348845,2023000792434,12798.0,2023003488451,862212,1,2,11340.0,2,1,41,1,1,100,0,0,8,81,1,10,55000,2,20
2023,202301,349007,2023000795077,84078.0,2023003490071,1050212,1,1,84078.0,0,2,39,6,1,100,0,0,6,63,1,10,80000,1,11
2023,202301,349493,2023000802205,14580.0,2023003494931,861812,1,2,13770.0,0,2,33,6,1,100,3,300,10,101,1,10,27700,1,11
2023,202301,349493,2023000802205,14580.0,2023003494931,861812,1,3,13608.0,0,2,30,6,1,100,3,300,10,101,1,10,67000,1,11
2023,202301,349655,2023000804873,15228.0,2023003496551,111512,1,1,15228.0,1,2,31,1,1,100,0,0,10,101,1,10,52000,1,11
2023,202301,349655,2023000804873,15228.0,2023003496551,111512,1,2,13608.0,1,1,36,1,1,100,0,0,2,26,1,10,595000,1,11
2023,202301,349817,2023000807698,15390.0,2023003498171,861912,1,1,15390.0,2,2,34,4,8,826,3,300,10,101,1,10,60000,1,11
2023,202301,349979,2023000810149,44550.0,2023003499791,570812,1,1,44712.0,3,2,37,1,1,100,0,0,7,71,1,10,3500,1,11
2023,202301,349979,2023000810149,44550.0,2023003499791,570812,1,2,50220.0,3,1,38,1,1,100,0,0,6,65,1,10,71000,1,11
2023,202301,350141,2023000812619,26730.0,2023003501411,599812,1,1,26730.0,0,1,60,1,1,100,0,0,7,71,1,10,0,1,11
2023,202301,350141,2023000812619,26730.0,2023003501411,599812,1,2,30618.0,0,2,50,1,1,100,0,0,6,64,1,10,45000,1,11
2023,202301,350465,2023000818155,9234.0,2023003504651,990812,1,1,9234.0,0,1,32,1,1,100,0,0,10,101,1,10,120000,1,11
2023,202301,350627,2023000820855,13608.0,2023003506271,861312,1,1,13608.0,0,1,50,2,8,826,3,300,11,115,1,10,3200,1,11
2023,202301,350951,2023000826248,38394.0,2023003509511,690212,1,1,38394.0,0,2,47,4,1,100,0,0,7,71,1,10,2300,1,11
2023,202301,351113,2023000829050,8586.0,2023003511131,1030312,1,1,8586.0,0,2,62,6,1,100,0,0,10,101,1,10,99000,1,11
2023,202301,351599,2023000836682,33534.0,2023003515991,570212,1,1,33696.0,2,1,45,1,8,826,4,426,6,63,1,10,60000,1,11
2023,202301,351599,2023000836682,33534.0,2023003515991,570212,1,2,20250.0,2,2,35,1,8,826,4,423,11,114,1,10,77000,1,11
2023,202301,352247,2023000847168,16362.0,2023003522471,330112,1,1,16362.0,1,1,58,1,1,100,0,0,6,63,1,10,0,1,11
2023,202301,352247,2023000847168,16362.0,2023003522471,330112,1,4,10530.0,0,2,21,1,1,100,0,0,6,63,1,10,8600,1,11
2023,202301,352409,2023000849906,8262.0,2023003524091,190112,1,3,12636.0,0,1,29,6,1,100,0,0,6,63,1,10,22000,1,11
2023,202301,352409,2023000849906,8262.0,2023003524091,190112,1,4,11178.0,0,1,23,6,1,100,0,0,6,64,1,10,3000,1,11
2023,202301,353219,2023000863460,11016.0,2023003532191,110612,1,1,11016.0,1,1,63,1,1,100,4,423,6,63,1,10,42000,1,11
2023,202301,353543,2023000869380,12960.0,2023003535431,990112,1,3,16524.0,0,1,34,2,1,100,0,0,11,114,1,10,200000,1,11
2023,202301,353543,2023000869380,12960.0,2023003535431,990112,1,4,16686.0,0,1,32,6,1,100,0,0,11,115,1,10,180000,1,11
2023,202301,353543,2023000869380,12960.0,2023003535431,990112,1,5,17820.0,0,1,29,6,1,100,0,0,11,115,1,10,125000,1,11
2023,202301,353705,2023000872220,9882.0,2023003537051,810312,1,1,9882.0,0,1,60,1,1,100,0,0,7,71,1,10,25000,1,11
2023,202301,353867,2023000874659,15714.0,2023003538671,860512,1,2,22518.0,0,1,37,2,2,200,0,0,10,101,1,10,49400,1,11
2023,202301,355163,2023000896447,8910.0,2023003551631,730112,1,3,8748.0,0,1,21,6,8,826,0,0,6,65,1,10,10000,1,11
2023,202301,355487,2023000901890,9234.0,2023003554871,990212,1,2,13122.0,1,2,48,1,8,826,4,424,11,116,1,10,59000,1,11
2023,202301,355649,2023000904254,17496.0,2023003556491,310512,1,1,17334.0,2,1,36,1,1,100,0,0,7,71,1,10,43000,1,11
2023,202301,355973,2023000909183,8586.0,2023003559731,710112,1,2,8424.0,0,2,64,1,1,100,0,0,10,101,1,10,9000,1,11
2023,202301,356297,2023000914496,12312.0,2023003562971,990412,1,1,12150.0,3,2,37,6,8,826,4,414,8,81,1,10,53000,1,11
2023,202301,356297,2023000914496,12312.0,2023003562971,990412,1,5,13608.0,1,2,26,6,8,826,4,414,6,64,1,10,64000,1,11
2023,202301,356297,2023000914496,12312.0,2023003562971,990412,1,6,13608.0,0,1,35,6,8,826,4,414,8,81,1,10,86000,1,11
2023,202301,356621,2023000919431,10368.0,2023003566211,1050312,1,2,11340.0,2,1,41,1,1,100,0,0,8,81,1,10,152000,1,11
2023,202301,356945,2023000924843,10692.0,2023003569451,310312,1,1,10854.0,1,2,38,6,1,100,0,0,8,81,1,10,5200,1,11
2023,202301,357107,2023000927471,11016.0,2023003571071,810212,1,2,14904.0,0,1,61,1,1,100,0,0,8,81,1,10,25200,1,11
2023,202301,357917,2023000941005,17658.0,2023003579171,990312,1,1,17820.0,2,1,48,1,1,100,0,0,11,115,1,10,300000,1,11
2023,202301,357917,2023000941005,17658.0,2023003579171,990312,1,2,16362.0,2,2,48,1,1,100,0,0,11,115,1,10,595000,1,11
2023,202301,358079,2023000943685,3240.0,2023003580791,279912,1,1,3240.0,0,1,56,1,1,100,0,0,6,65,1,10,50000,1,11
2023,202301,358079,2023000943685,3240.0,2023003580791,279912,1,2,6480.0,0,2,53,1,1,100,0,0,10,101,1,10,50000,1,11
2023,202301,358241,2023000946378,24138.0,2023003582411,90212,1,1,24138.0,0,1,65,4,1,100,0,0,10,101,1,10,85000,1,11
2023,202301,358241,2023000946378,24138.0,2023003582411,90212,1,2,23976.0,0,2,55,4,1,100,0,0,6,64,1,10,0,1,11
2023,202301,358727,2023000954693,42444.0,2023003587271,710612,1,1,42282.0,0,2,56,1,8,826,3,300,10,101,1,10,13000,1,11
2023,202301,358727,2023000954693,42444.0,2023003587271,710612,1,2,67554.0,0,1,57,1,8,826,3,300,7,71,1,10,40000,1,11
2023,202301,358889,2023000957578,4374.0,2023003588891,610012,1,1,4374.0,1,1,52,1,1,100,0,0,6,63,1,10,40000,1,11
2023,202301,358889,2023000957578,4374.0,2023003588891,610012,1,2,6642.0,1,2,50,1,1,100,0,0,8,81,1,10,50000,1,11
2023,202301,358889,2023000957578,4374.0,2023003588891,610012,1,3,12312.0,0,1,18,6,1,100,0,0,6,64,1,10,16000,1,11
2023,202301,359213,2023000963009,8910.0,2023003592131,1170412,1,1,8910.0,0,1,56,1,7,700,0,0,10,101,1,10,124000,1,11
2023,202301,359213,2023000963009,8910.0,2023003592131,1170412,1,2,9720.0,0,2,55,1,7,700,0,0,10,101,1,10,28000,1,11
2023,202301,359375,2023000965610,12474.0,2023003593751,1050312,1,1,12474.0,1,2,31,1,1,100,0,0,10,101,1,10,45000,1,11
2023,202301,359375,2023000965610,12474.0,2023003593751,1050312,1,2,10206.0,1,1,32,1,1,100,0,0,6,65,1,10,237000,1,11
2023,202301,359537,2023000968620,14094.0,2023003595371,1050312,1,2,14742.0,0,1,59,1,1,100,0,0,6,63,1,10,85000,2,20
2023,202301,359699,2023000971132,7452.0,2023003596991,570312,1,1,7452.0,0,1,42,1,1,100,0,0,10,101,1,10,84000,1,11
2023,202301,359699,2023000971132,7452.0,2023003596991,570312,1,2,7614.0,0,2,45,1,1,100,0,0,11,114,1,10,98000,1,11
2023,202301,360023,2023000976351,13770.0,2023003600231,1010212,1,1,13770.0,1,2,41,6,1,100,2,200,10,101,1,10,33000,1,11
2023,202301,360023,2023000976351,13770.0,2023003600231,1010212,1,2,20574.0,0,1,21,6,1,100,0,0,7,71,1,10,15000,1,11
2023,202301,360185,2023000979118,11178.0,2023003601851,861012,1,1,11016.0,0,2,32,6,8,826,3,300,11,114,1,10,62000,1,11
2023,202301,360185,2023000979118,11178.0,2023003601851,861012,1,2,13284.0,0,1,32,6,8,826,4,428,6,63,1,10,73000,1,11
2023,202301,360671,2023000987199,3888.0,2023003606711,110612,1,1,3888.0,1,2,40,1,1,100,0,0,11,116,1,10,80000,1,11
2023,202301,360671,2023000987199,3888.0,2023003606711,110612,1,2,3888.0,1,1,40,1,8,812,0,0,10,101,1,10,52000,1,11
2023,202301,361319,2023000998473,4698.0,2023003613191,1030412,1,1,4698.0,0,2,23,6,1,100,0,0,6,65,1,10,47000,1,11
2023,202301,361319,2023000998473,4698.0,2023003613191,1030412,1,2,3402.0,0,1,23,6,1,100,2,200,6,65,1,10,43000,1,11
2023,202301,361319,2023000998473,4698.0,2023003613191,1030412,1,3,5184.0,0,1,24,6,1,100,0,0,6,63,1,10,26000,1,11
2023,202301,361481,2023001000915,8910.0,2023003614811,850012,1,1,8910.0,1,2,41,6,1,100,0,0,10,101,1,10,38000,1,11
2023,202301,361643,2023001003454,58320.0,2023003616431,50012,1,1,58158.0,0,1,46,3,1,100,4,413,6,61,1,10,0,1,11
2023,202301,361805,2023001006298,9720.0,2023003618051,139812,1,1,9720.0,2,1,32,4,1,100,0,0,6,63,1,10,26000,1,11
2023,202301,362291,2023001014321,11178.0,2023003622911,570512,1,1,11178.0,0,2,56,4,6,610,0,0,11,114,1,10,75000,1,11
2023,202301,362453,2023001016739,10368.0,2023003624531,571112,1,1,10368.0,0,2,58,5,1,100,0,0,10,101,1,10,595000,2,20
2023,202301,362777,2023001022063,8910.0,2023003627771,170012,1,2,8424.0,0,1,25,6,1,100,0,0,10,101,1,10,57000,1,11
2023,202301,362939,2023001024559,13932.0,2023003629391,861412,1,1,14094.0,0,1,41,1,3,399,1,100,11,114,1,10,138000,1,11
2023,202301,362939,2023001024559,13932.0,2023003629391,861412,1,2,14094.0,0,2,34,1,1,100,3,300,11,114,1,10,100000,1,11
2023,202301,363101,2023001027291,17820.0,2023003631011,310612,1,1,17820.0,0,1,30,6,1,100,0,0,6,61,1,10,36000,1,11
2023,202301,363101,2023001027291,17820.0,2023003631011,310612,1,2,12312.0,1,2,28,6,1,100,0,0,10,101,1,10,36000,1,11
2023,202301,363749,2023001037744,9072.0,2023003637491,910112,1,1,9072.0,0,2,41,1,1,100,0,0,11,114,1,10,70000,1,11
2023,202301,363749,2023001037744,9072.0,2023003637491,910112,1,2,3564.0,0,1,42,1,8,802,0,0,7,71,1,14,101000,1,12
2023,202301,363911,2023001040391,50544.0,2023003639111,710312,1,1,50544.0,0,1,62,1,1,100,2,200,6,63,1,10,21000,1,11
2023,202301,363911,2023001040391,50544.0,2023003639111,710312,1,2,55242.0,0,2,46,1,8,826,4,414,6,63,1,10,3000,1,11
2023,202301,364235,2023001045841,10692.0,2023003642351,862112,1,1,10692.0,0,1,31,6,1,100,3,300,7,71,1,10,100000,1,11
2023,202301,364397,2023001048204,25272.0,2023003643971,730212,1,1,25110.0,0,2,23,6,8,801,0,0,10,101,1,10,10000,1,11
2023,202301,364397,2023001048204,25272.0,2023003643971,730212,1,2,8910.0,0,1,27,6,1,100,0,0,10,101,1,10,10000,1,11
2023,202301,364559,2023001051119,7128.0,2023003645591,1030712,1,1,7128.0,0,2,29,6,1,100,0,0,10,101,1,10,45000,1,11
2023,202301,365369,2023001064263,7614.0,2023003653691,910212,1,1,7614.0,0,1,34,1,1,100,2,200,6,63,1,10,30000,1,11
2023,202301,365531,2023001066980,7614.0,2023003655311,570912,1,1,7614.0,2,2,44,4,1,100,0,0,11,114,1,10,60000,1,11
2023,202301,365531,2023001066980,7614.0,2023003655311,570912,1,2,8424.0,0,2,18,6,1,100,0,0,6,63,1,10,6000,1,11
2023,202301,365693,2023001069935,5184.0,2023003656931,990312,1,1,5184.0,0,1,24,6,1,100,4,423,8,81,1,10,50000,1,11
2023,202301,365693,2023001069935,5184.0,2023003656931,990312,1,2,5022.0,0,2,23,6,7,700,1,100,10,101,1,10,45000,1,11
2023,202301,365855,2023001072171,8424.0,2023003658551,861712,1,1,8424.0,2,2,55,4,8,826,3,300,11,114,1,10,25000,1,11
2023,202301,365855,2023001072171,8424.0,2023003658551,861712,1,2,7452.0,0,1,23,6,8,826,3,300,10,101,1,10,18000,1,11
2023,202301,365855,2023001072171,8424.0,2023003658551,861712,1,3,7938.0,0,2,21,6,8,826,3,300,10,101,1,10,28000,1,11
2023,202301,366341,2023001080014,15714.0,2023003663411,950512,1,2,15876.0,2,1,42,1,7,700,4,428,6,61,1,10,80000,1,11
2023,202301,366503,2023001082884,6966.0,2023003665031,861712,1,1,7128.0,0,2,31,1,8,826,3,300,11,114,1,10,146000,1,11
2023,202301,366503,2023001082884,6966.0,2023003665031,861712,1,2,7128.0,0,1,34,1,8,826,3,300,11,115,1,10,210000,1,11
2023,202301,366989,2023001090930,4536.0,2023003669891,1150112,1,2,5346.0,1,1,62,1,1,100,0,0,6,65,1,10,52000,1,11
2023,202301,367475,2023001099066,11826.0,2023003674751,519912,1,1,11826.0,0,1,61,1,1,100,1,100,0,2,1,10,60000,1,11
2023,202301,367961,2023001106768,24948.0,2023003679611,991112,1,1,24948.0,0,1,33,1,8,826,2,200,10,101,1,10,65000,1,11
2023,202301,367961,2023001106768,24948.0,2023003679611,991112,1,2,19926.0,0,2,37,1,8,826,2,200,6,63,1,10,40000,1,11
2023,202301,368285,2023001112215,23976.0,2023003682851,110912,1,1,23976.0,0,2,55,4,8,826,4,411,6,63,1,10,45000,1,11
2023,202301,368447,2023001114910,12312.0,2023003684471,111312,1,1,12312.0,0,2,25,6,1,100,0,0,10,101,1,10,25000,1,11
2023,202301,368447,2023001114910,12312.0,2023003684471,111312,1,2,17658.0,0,1,31,6,8,826,4,423,8,81,1,10,30000,1,11
2023,202301,368609,2023001117726,18306.0,2023003686091,570612,1,1,18468.0,0,1,24,6,8,826,1,100,6,63,1,10,20000,1,11
2023,202301,368609,2023001117726,18306.0,2023003686091,570612,1,2,14256.0,0,2,24,6,8,826,1,100,6,63,1,10,20000,1,11
2023,202301,368771,2023001120530,10368.0,2023003687711,860412,1,1,10368.0,0,1,41,1,1,100,1,100,6,64,1,10,5000,1,11
2023,202301,368933,2023001123043,11988.0,2023003689331,110512,1,1,11988.0,1,1,52,1,6,640,0,0,0,2,1,10,14000,1,11
2023,202301,368933,2023001123043,11988.0,2023003689331,110512,1,2,10044.0,1,2,46,1,6,640,0,0,0,2,1,10,17000,1,11
2023,202301,368933,2023001123043,11988.0,2023003689331,110512,1,4,8910.0,0,2,51,4,6,640,0,0,0,2,1,10,0,1,11
2023,202301,369095,2023001126117,9234.0,2023003690951,861112,1,1,9396.0,0,1,32,6,8,826,4,426,10,101,1,10,80000,1,11
2023,202301,369095,2023001126117,9234.0,2023003690951,861112,1,2,9072.0,0,2,31,6,8,826,4,460,7,71,1,10,30000,1,11
2023,202301,369257,2023001128679,9720.0,2023003692571,1030312,1,1,9720.0,0,2,36,1,2,200,0,0,8,81,1,10,67000,2,20
2023,202301,369257,2023001128679,9720.0,2023003692571,1030312,1,2,9234.0,0,2,41,1,2,200,0,0,6,65,1,10,40000,1,13
2023,202301,369743,2023001136344,17172.0,2023003697431,111512,1,1,17334.0,1,1,57,1,1,100,2,200,6,63,1,10,135000,2,20
2023,202301,369743,2023001136344,17172.0,2023003697431,111512,1,3,17334.0,1,1,23,6,1,100,2,200,6,63,1,10,20000,1,11
2023,202301,369905,2023001139205,34182.0,2023003699051,810212,1,1,34344.0,2,2,55,1,7,700,1,100,5,50,1,10,30600,1,11
2023,202301,369905,2023001139205,34182.0,2023003699051,810212,1,2,48924.0,2,1,39,1,7,700,1,100,6,61,1,10,41600,1,11
2023,202301,370067,2023001141612,15390.0,2023003700671,1030412,1,1,15390.0,0,2,60,2,2,200,0,0,11,115,1,10,16600,1,11
2023,202301,370067,2023001141612,15390.0,2023003700671,1030412,1,2,26406.0,0,1,34,6,2,200,0,0,8,81,1,10,20000,1,11
2023,202301,370391,2023001146843,20898.0,2023003703911,861212,1,1,20736.0,0,1,37,1,8,826,1,100,11,114,1,10,200000,1,11
2023,202301,370391,2023001146843,20898.0,2023003703911,861212,1,2,36612.0,0,2,33,1,1,100,0,0,11,114,1,10,76000,1,11
2023,202301,370553,2023001149905,49410.0,2023003705531,1050212,1,1,49572.0,1,1,46,1,1,100,0,0,6,63,1,10,44000,1,11
2023,202301,370553,2023001149905,49410.0,2023003705531,1050212,1,2,54432.0,1,2,42,1,1,100,0,0,7,71,1,10,32000,1,11
2023,202301,371039,2023001158166,53460.0,2023003710391,710612,1,1,53460.0,0,1,57,1,1,100,0,0,6,63,1,10,167000,1,11
2023,202301,371525,2023001166770,19602.0,2023003715251,570312,1,1,19602.0,1,2,57,1,1,100,0,0,6,63,1,10,60000,1,11
2023,202301,371525,2023001166770,19602.0,2023003715251,570312,1,2,20412.0,1,1,53,1,6,610,0,0,8,81,1,10,95000,1,11
2023,202301,371525,2023001166770,19602.0,2023003715251,570312,1,3,21060.0,0,1,31,6,1,100,0,0,10,101,1,10,72000,1,11
2023,202301,371687,2023001169627,16848.0,2023003716871,90412,1,1,16686.0,1,2,44,1,1,100,0,0,11,114,1,10,56000,1,11
2023,202301,371687,2023001169627,16848.0,2023003716871,90412,1,2,15390.0,1,1,46,1,1,100,0,0,11,114,1,10,0,1,11
2023,202301,371687,2023001169627,16848.0,2023003716871,90412,1,4,23976.0,0,2,44,6,1,100,0,0,8,81,1,10,60000,1,11
2023,202301,372011,2023001174917,17982.0,2023003720111,110812,1,2,21222.0,0,1,32,6,2,200,0,0,6,63,1,10,35000,1,11
2023,202301,372173,2023001177821,6480.0,2023003721731,310712,1,3,7614.0,0,1,33,6,1,100,0,0,10,101,1,10,65000,1,11
2023,202301,372335,2023001180493,27054.0,2023003723351,570312,1,2,34830.0,0,1,45,1,1,100,0,0,3,30,1,10,70000,1,11
2023,202301,372335,2023001180493,27054.0,2023003723351,570312,1,3,29322.0,0,2,39,1,1,100,0,0,3,30,1,12,91000,1,11
2023,202301,372497,2023001183276,4860.0,2023003724971,210312,1,3,7128.0,0,2,28,6,1,100,0,0,10,101,1,10,45000,1,11
2023,202301,372497,2023001183276,4860.0,2023003724971,210312,1,4,6480.0,0,2,35,6,1,100,0,0,10,101,1,10,150000,1,11
2023,202301,372659,2023001186246,11340.0,2023003726591,79812,1,2,41796.0,0,1,26,6,1,100,0,0,7,71,1,10,26000,1,11
2023,202301,372821,2023001189092,51840.0,2023003728211,1010212,1,1,51840.0,0,1,36,6,1,100,0,0,6,63,1,10,34000,1,11
2023,202301,372983,2023001191247,19602.0,2023003729831,1110212,1,1,19440.0,0,2,63,6,1,100,0,0,10,101,1,10,82000,2,20
2023,202301,373145,2023001193966,11502.0,2023003731451,570312,1,1,11502.0,0,1,25,6,7,700,2,200,10,101,1,10,43000,1,11
2023,202301,373145,2023001193966,11502.0,2023003731451,570312,1,2,11826.0,0,2,30,6,7,700,2,200,10,101,1,10,50000,1,11
2023,202301,373307,2023001196490,24624.0,2023003733071,110412,1,1,24786.0,2,2,51,3,2,200,0,0,6,61,1,10,16000,1,11
2023,202301,373307,2023001196490,24624.0,2023003733071,110412,1,2,26892.0,0,1,21,6,2,200,0,0,6,61,1,10,85000,1,11
2023,202301,373307,2023001196490,24624.0,2023003733071,110412,1,3,24300.0,0,1,18,6,2,200,0,0,6,63,1,10,11000,1,11
2023,202301,373469,2023001199177,10044.0,2023003734691,1130012,1,2,13770.0,0,1,24,6,2,200,0,0,6,63,1,10,500,1,11
2023,202301,373793,2023001204566,51516.0,2023003737931,210112,1,1,51516.0,0,2,43,4,1,100,0,0,8,81,1,10,100000,1,11
2023,202301,374279,2023001212363,26082.0,2023003742791,950512,1,1,26082.0,0,2,31,1,1,100,0,0,11,116,1,10,170000,1,11
2023,202301,374279,2023001212363,26082.0,2023003742791,950512,1,2,22356.0,0,1,34,1,1,100,0,0,5,50,1,10,38000,1,11
2023,202301,374441,2023001215294,6804.0,2023003744411,730212,1,3,12960.0,0,1,23,6,2,200,0,0,6,64,1,10,2100,1,11
2023,202301,374603,2023001217936,22356.0,2023003746031,730112,1,1,22356.0,0,1,61,6,1,100,0,0,8,81,1,10,57000,1,11
2023,202301,374765,2023001220735,27216.0,2023003747651,860712,1,2,23814.0,0,2,63,1,8,826,3,300,8,81,1,10,62000,1,11
2023,202301,374927,2023001223692,16848.0,2023003749271,1030812,1,1,16686.0,3,1,35,4,1,100,0,0,10,101,1,10,300000,1,11
2023,202301,375089,2023001226589,28188.0,2023003750891,862212,1,1,28188.0,0,2,20,6,1,100,3,300,10,101,1,10,36000,1,11
2023,202301,375089,2023001226589,28188.0,2023003750891,862212,1,2,25272.0,0,1,21,6,1,100,3,300,8,81,1,10,68000,1,11
2023,202301,375251,2023001229255,8100.0,2023003752511,570712,1,3,11502.0,0,2,48,6,1,100,0,0,6,63,1,10,41000,1,11
2023,202301,375251,2023001229255,8100.0,2023003752511,570712,1,4,11502.0,0,2,23,6,7,700,0,0,8,81,1,10,22000,1,11
2023,202301,375413,2023001231982,14580.0,2023003754131,1030212,1,1,14580.0,0,1,53,6,1,100,0,0,6,63,1,10,80000,1,11
2023,202301,375413,2023001231982,14580.0,2023003754131,1030212,1,2,11178.0,0,2,58,3,6,600,0,0,7,71,1,10,25000,1,11
2023,202301,375737,2023001237291,11016.0,2023003757371,570112,1,1,11016.0,0,1,49,1,8,826,4,424,10,101,1,10,90000,2,20
2023,202301,375737,2023001237291,11016.0,2023003757371,570112,1,2,8586.0,0,2,41,1,1,100,0,0,11,114,1,10,55000,1,11
2023,202301,376061,2023001242825,9072.0,2023003760611,862112,1,2,10044.0,2,2,58,1,8,826,4,498,6,65,1,10,88000,1,11
2023,202301,376061,2023001242825,9072.0,2023003760611,862112,1,3,9720.0,0,2,32,6,8,826,4,498,7,71,1,10,0,1,11
2023,202301,376061,2023001242825,9072.0,2023003760611,862112,1,4,10692.0,0,1,30,6,1,100,0,0,6,63,1,10,40000,1,11
2023,202301,376223,2023001245564,74682.0,2023003762231,990812,1,1,74682.0,2,1,55,4,1,100,0,0,8,81,1,10,57000,1,11
2023,202301,376223,2023001245564,74682.0,2023003762231,990812,1,2,73224.0,0,2,25,6,8,826,4,423,7,71,1,10,40500,1,11
2023,202301,376223,2023001245564,74682.0,2023003762231,990812,1,3,64476.0,0,1,23,6,8,826,4,423,6,63,1,10,45000,1,11
2023,202301,376385,2023001248212,69174.0,2023003763851,1270312,1,1,69336.0,0,2,63,4,1,100,0,0,8,81,1,10,26400,1,11
2023,202301,376385,2023001248212,69174.0,2023003763851,1270312,1,2,77274.0,0,1,61,4,1,100,0,0,6,63,1,10,39100,1,11
